text,x,y
"..by using ""food industry"" in it's headline (re: clickbait), this article explains the hardships that Seattle Taco Truck's are currently facing..?

#COVID2019
 https://t.co/2jTkcJIynX",10.823813,-0.85902095
"Great email from @sainsburys CEO regarding panic buying &amp; supporting all families through Covid-19! 

I wanted to personally reassure you that we have more food &amp; other essential items coming to us from manufacturers &amp; into our warehouses &amp; distribution centres.
#coronavirus https://t.co/54p5porYVD",11.835257,-1.3620722
"It's very annoying when you list a gem BU die Variety Doubled Die Reverse clear as day, #rare for cheap on #eBay and some guy lists the same variety in terrible condition and gets twice as much.?? A rare doubled die reverse hello! Pay attention. #GEM 

https://t.co/HUoKj0O0iQ",12.003801,-1.7633003
"@DaveHarig @Candelstick916 @CleanCircleOrg Still missing the point, no one is saying that COVID-19 isnt a serious issue. But the media panic doesnt match the numbers. Unless your elderly or vulnerable, you may get sick, but you probably wont die. Pe",12.261788,0.4451835
"COVID-19 isnt what sent me into a panic. Its the people stocking up for the apocalypse and taking all of the food, soap, necessities, etc. that made me realize that I wouldnt be able to live a normal life and shop here and there for shit because it wouldnt be there.",12.336445,-0.42841905
#ReduceFoodWaste #FoodWaste will happen because those canned food items people hoarded and wont eat will expire. Most Americans probably already had tons of food in their pantry. They didnt need to stock up with 2 years of canned goods. #COVID?19 #coronavirus https://t.co/nQVHTUmvrw,10.635502,-1.2955409
@Tesco @AsdaServiceTeam @sainsburys @morrisons I keep hearing that people have booked up all the future delivery slots online. Can you let us know what you will do to ensure that people who have no one else to do their shopping can have supplies delivered,10.076172,2.2607405
"Starting Wednesday, the supermarket will be open to the elderly only between 7am and 8am
https://t.co/jbrnjUfSeM",9.867732,1.5678072
Well I guess theres still online shopping so thank God for that. #cowboyboots #shoppingismycardio #coronavirus https://t.co/rQya1wumMd,10.432637,3.3290217
"You know what would be nice?

Paid sick leave for the people who stock our grocery stores and make our food.

You know what we're not getting?

That.

#coronavirus 
#COVID?19 
#COVID19 
#COVID",13.178178,1.8114492
"Noticing lots of unhealthy foods - meat, dairy, and processed junk - wiped out by #coronavirus hoarding histeria, but the tastiest and healthiest (whole food plant-based) foods are in stock! Yet another reason - in addition to optimizing ones health - to be #PlantBased ???",10.828209,-1.6415689
"The #coronavirus impact continues as people rush to stores: @PicknSaveStores parent @Kroger, @WalMart cut store hours amid COVID-19 spread #retail #CoronaVirusUpdates  https://t.co/N1vtEaWqFH",11.402601,2.4111645
"CONSUMER ALERT. Please be mindful of all rebooked
@AirCanada travel arrangements due to #COVID?19. They're changing tickets to alternate far away destinations w/ no connections to your destination &amp; penalizing passengers who won't accept it. #COVID2019 #Travel #airlines @CTA_gc https://t.co/ALm4rA1GJb",13.350663,4.8184958
Subscribe to my channel will send toilet paper if you subscribe! https://t.co/GOL8qeoUHn #subscribe #youtube #ToiletPaperApocalypse #ToiletPaperPanic #toiletpaper #YouTuber #youtubechannel #youtubesubscribers #content #contentcreators #COVIDCanada #covid19Canada #coronavirus https://t.co/xUUnwj5c5E,14.53675,-2.4420784
"gdi i need keep in mind that food at home is for covid-19 food stock

not for midnight snacks :)))))))))))))))))))))))))))))))

i need to hit the gym again gdi, it's been like 3 months already yeezus christ

day by day
i am
getting
fatter and fatter
and fatter",10.722808,-1.4343667
People stock buying due to in 2020 but my asian parents been stock buying since I can even remeber South asians are always prepared when it comes to food,10.840237,-1.1849288
It s time to get serious about COVID 19 Have enough food and supplies for 14 30 days but not more than that Don t stock up and leave store shelves bare Others need things too You are not alone Check in with your neighbors especially the elderly 1,10.159745,0.2220863
If you go on a local TV news program amp say you spent 3000 at the grocery store last night because of 19 concerns you have more problems than any 14 day self isolation will ever help,10.1045685,-0.20759015
We ve created a Majestic FAQ to answer some of your key customer queries which you can find online here This is an ever changing situation but you can still enjoy shopping at your Majestic in store or with free home delivery,10.198279,2.7283473
"Women during coronavirus: lets stock up on food and activities for the kids.
Men: I should get a gun

#coronavirus",11.228912,0.16358796
"Somebody plz tell me, is it safe to shop online amid #coronavirus? 
?",10.301734,2.9913383
"The opening statement of PRRD not to panic isnt enough to pacify the crowd as the announcement means no work, no wage, no food and hunger for common people.  Government also failed to present a holistic approach of the situation since the problem started.
https://t.co/jmblIZDUBx",12.320849,-0.8346097
"In b4 the newest conspiracy theory starts going around about Big Retail creating the COVID-19 hysteria in an effort to undermine eCommerce giants such as @amazon and sell out their retail store inventory that's been sitting around for ages.

#BigRetail #conspiracytheory",10.673294,3.58604
"@NotOneMoreBlock @NYCMayorsOffice @NYGovCuomo @adequatehousing @nycdh @HealthNYGov @monicamoralestv @PIX11News Stay safe R  seems like were heading for an entire city #shutdownNYC, stock up on food, meds etc. This is so surreal I cant even fathom, b",13.984906,1.4350885
"Everyone needs to calm down, turn off the news (ie fearmongers), and listen to what the actual doctors (not politicians) are saying. Wash your hands, dont touch people, and stay home if ill. Put the tp back on the grocery store shelf and go on with life. #COVID2019 #panicbuyers",12.260988,-0.07338758
"***** OUR ONLINE SHOPPING DEAL *****
There have been a lot of posts about COVID-19 and its effect on local businesses. Without a doubt it having an impact. But I want to assure you that we are still open from 10 a.m. to 5 p.m. daily. https://t.co/3X6NYvE1Wd",11.728411,2.6034281
"@jhall @karaswisher This beach crowding, concerts, influx at internat'l airports is going to make COVID-19 explode. We have to act like  every person we see is a carrier. Stay home, wear gloves, bleach surfaces, ask for non-contact home delivery of food i",12.5500965,0.8589659
Heartfelt prayers to anyone infected with 19   God bless the doctors and nurses working round the clock Thank you Big thank you to all employees and anyone in the grocery store business dealing with this madness,13.359205,0.76677
"George just went to the grocery store; based on what shelves are empty:
-no one ever cleaned their house or did laundry prior to this crisis
-your neighbors are going to be very dirty for the foreseeable future 
-no one will be eating sandwiches or pasta for awhile 
#coronavirus",13.720315,-0.99864703
My COVID-19 coping mechanism so far has been to fill up all my online shopping carts and then abandon them because what if my work closes and I dont have an income,11.942573,1.8116944
"Iran is not facing shortage of products, goods, or food, rather, similar to some and opposite to many, #Iran is facing a shortage of medicine and equip. to fight #coronavirus due to #USsanctions.
All countries must put political grievances aside &amp; demand an end to these sanctions",12.971752,1.637496
"Thanks for coming by our food shelf today RT @WCCO: As the push for food continues to grow during the COVID-19 outbreak, those who need it most may have a hard time getting it. | https://t.co/Zjvd2hmQ6c https://t.co/fDZYV3PN0p",10.479005,-1.0475699
"Supplies. Notice I didn't take the piss ?
#COVID?19 #coronavirus #stopstockpiling #StopPanicBuying https://t.co/YNrZFffFxZ",13.99167,-0.81840414
COVID-19 is not helping me curb my unhealthy online sneaker shopping habit...,10.602045,3.5533576
"What did you do to prepare for Covid-19? Did you stock pile food, cleaning supplies? If you are in one of the hot spots, whats it like in your area? Schools closed? If so, how long? Is testing available? #COVID?19 #StayHome #covid #CoronaVirusUpdates",11.561558,0.87290275
"Just a thought.. wouldnt it be beautiful if all the supermarkets temporarily shut their stores for 1 hour every morning and only let the elderly &amp; those with disabilities in, to actually BE able to shop for what they need #coronavirus..

@Tesco @asda @sainsburys @LidlGB @AldiUK",9.969123,1.5471781
"Grocers, both independent and chains, are struggling to keep high-demand items on hand throughout central #Maine as people prepare to spend more time at home, reports @JLowellKJ
https://t.co/VBcdjEGvD6",9.900071,-1.2739586
"Staying home due to the #coronavirus? Here's what to stock in your fridge and pantry. To stay healthy, it's important to stock up on foods that pack a nutritional punch. Here's what to add to your shopping list. - https://t.co/yKjq4F0xEt #food #groceries #health #immunity",10.350964,-1.5201856
